id	Sentença	Posição da palavra alvo	Palavra alvo	Classe	Obra	Autor	Ano	Movimento	tamanho sentença
1252	Pois então a gente não é senhora de estar um domingo em casa a seu gosto e com os amigos que entender?!	6	senhora	senhor	O Cortiço	Aluísio Azevedo	1890	Realismo	24
1255	Os dois mulatos e o Bruno também eram da mesma opinião.	2	mulatos	mulato	O Cortiço	Aluísio Azevedo	1890	Realismo	12
1276	O Miranda apareceu furioso à janela, com o seu tipo de comendador, a barriga empinada para a frente, de paletó branco, um guardanapo ao pescoço e um trinchante empunhado na destra, como uma espada.	23	branco	branco	O Cortiço	Aluísio Azevedo	1890	Realismo	40
1304	— Deixa lá esse labrego! resmungou Porfiro, tomando o amigo pelo braço e fazendo-o recolher-se à casa da mulata.	20	mulata	mulato	O Cortiço	Aluísio Azevedo	1890	Realismo	22
1308	A mulata convidou-os logo a comer um bocado e beber um trago.	1	mulata	mulato	O Cortiço	Aluísio Azevedo	1890	Realismo	13
1354	gritou-lhe a mulata.	2	mulata	mulato	O Cortiço	Aluísio Azevedo	1890	Realismo	4
1362	acudiu a mulata.	2	mulata	mulato	O Cortiço	Aluísio Azevedo	1890	Realismo	4
1442	Nada mais que os primeiros acordes da música crioula para que o sangue de toda aquela gente despertasse logo, como se alguém lhe fustigasse o corpo com urtigas bravas.	8	crioula	crioulo	O Cortiço	Aluísio Azevedo	1890	Realismo	31
1453	Jerônimo levantou-se, quase que maquinalmente, e seguido por Piedade, aproximou-se da grande roda que se formara em torno dos dois mulatos.	23	mulatos	mulato	O Cortiço	Aluísio Azevedo	1890	Realismo	25
1466	aqueles requebros que não podiam ser sem o cheiro que a mulata soltava de si e sem aquela voz doce, quebrada, harmoniosa, arrogante, meiga e suplicante.	11	mulata	mulato	O Cortiço	Aluísio Azevedo	1890	Realismo	31
1468	Naquela mulata estava o grande mistério, a síntese das impressões que ele recebeu chegando aqui: ela era a luz ardente do meio-dia; ela era o calor vermelho das sestas da fazenda; era o aroma quente dos trevos e das baunilhas, que o atordoara nas matas brasileiras;	1	mulata	mulato	O Cortiço	Aluísio Azevedo	1890	Realismo	52
1473	Outras raparigas dançaram, mas o português só via a mulata, mesmo quando, prostrada, fora cair nos braços do amigo.	10	mulata	mulato	O Cortiço	Aluísio Azevedo	1890	Realismo	24
1480	nada vira senão uma coisa, que lhe persistia no espírito: a mulata ofegante a resvalar voluptuosamente nos braços do Firmo.	13	mulata	mulato	O Cortiço	Aluísio Azevedo	1890	Realismo	23
1488	Mas Jerônimo nada mais sentia, nem ouvia, do que aquela música embalsamada de baunilha, que lhe entontecera a alma; e compreendeu perfeitamente que dentro dele aqueles cabelos crespos, brilhantes e cheirosos, da mulata, principiavam a formar um ninho de cobras negras e venenosas, que lhe iam devorar o coração.	47	negras	negro	O Cortiço	Aluísio Azevedo	1890	Realismo	58
1488	Mas Jerônimo nada mais sentia, nem ouvia, do que aquela música embalsamada de baunilha, que lhe entontecera a alma; e compreendeu perfeitamente que dentro dele aqueles cabelos crespos, brilhantes e cheirosos, da mulata, principiavam a formar um ninho de cobras negras e venenosas, que lhe iam devorar o coração.	38	mulata	mulato	O Cortiço	Aluísio Azevedo	1890	Realismo	58
1522	A mulata aproximou-se da cama.	1	mulata	mulato	O Cortiço	Aluísio Azevedo	1890	Realismo	6
1524	O seu casaquinho branco abria-lhe no pescoço, mostrando parte do peito cor de canela.	3	branco	branco	O Cortiço	Aluísio Azevedo	1890	Realismo	16
1559	fora assentar-se à beira da cama, humilde e solicita, a suspirar, vivendo naquele instante, para e exclusivamente, para o seu homem, fazendo-se muito escrava dele, sem vontade própria, acompanhando-lhe os menores gestos com o olhar, inquieta, que nem um cão que, ao lado do dono, procura adivinhar-lhe as intenções.	29	escrava	escravo	O Cortiço	Aluísio Azevedo	1890	Realismo	62
1581	— Ah! fez Piedade, sem encontrar uma palavra para a mulata.	12	mulata	mulato	O Cortiço	Aluísio Azevedo	1890	Realismo	14
1598	— Só com o cheiro! reforçou a mulata, apresentando o café ao doente.	8	mulata	mulato	O Cortiço	Aluísio Azevedo	1890	Realismo	16
1639	Queria com isto traduzir o seu reconhecimento, e a mulata assim o entendeu, tanto que consentiu: mal, porém, a sua carne lhe tocou na carne, um desejo ardente apossou-se dele; uma vontade desensofrida de senhorear-se no mesmo instante daquela mulher e possuí-la inteira, devorá-la num só hausto de luxúria, trincá-la como um caju.	10	mulata	mulato	O Cortiço	Aluísio Azevedo	1890	Realismo	63
1656	Naquele dia, porém, o estudante apareceu à janela, trazendo nos braços um coelhinho todo branco, que ele na véspera arrematara num leilão de festa.	17	branco	branco	O Cortiço	Aluísio Azevedo	1890	Realismo	29
1770	Nessa ocasião justamente, um saco de café, cheio de borra, deu duas voltas no ar e espalhou o seu conteúdo, pintalgando de pontos negros os coradouros.	27	negros	negro	O Cortiço	Aluísio Azevedo	1890	Realismo	31
1836	Seu marido... acrescentou ele, voltando-se para a acusada, diz que a senhora... — É mentira! interrompeu ela.	14	senhora	senhor	O Cortiço	Aluísio Azevedo	1890	Realismo	23
1875	disse a mulata.	2	mulata	mulato	O Cortiço	Aluísio Azevedo	1890	Realismo	4
1955	O fato de haver a mulata lhe oferecido o remédio, quando ele esteve incomodado, foi pretexto para lhe fazer presentes amáveis; pôr os seus préstimos à disposição dela e obsequiá-la em extremo todas as vezes que a visitava.	5	mulata	mulato	O Cortiço	Aluísio Azevedo	1890	Realismo	42
1971	Em uma das vezes em que o cavouqueiro perguntou-lhe, como de costume, pela pobrezinha de Cristo, a mulata disse que Leocádia estava grávida.	20	mulata	mulato	O Cortiço	Aluísio Azevedo	1890	Realismo	27
1981	Em noites de samba era o primeiro a chegar-se e o último a ir embora; e durante o pagode ficava de queixo bambo, a ver dançar a mulata, abstrato, pateta, esquecido de tudo; babão.	29	mulata	mulato	O Cortiço	Aluísio Azevedo	1890	Realismo	41
1999	Mas não era só a portuguesa quem se mordia com o descaimento do Jerônimo para a mulata, era também o Firmo.	16	mulata	mulato	O Cortiço	Aluísio Azevedo	1890	Realismo	23
2023	— Não sinto nada, não senhora!	6	senhora	senhor	O Cortiço	Aluísio Azevedo	1890	Realismo	8
2024	A mulata velha aproximou-se, desatou-lhe violentamente o vestido, levantou-lhe as saias e examinou-lhe todo o corpo, tateando-lhe o ventre, já zangada.	1	mulata	mulato	O Cortiço	Aluísio Azevedo	1890	Realismo	26
2026	A cabocla, sem se alterar, largou o serviço, enxugou os braços no avental, e foi ao número 12; tenteou de novo a mulatinha, fez-lhe várias perguntas e mais à mãe, e depois disse friamente: — Está de barriga.	27	mulatinha	mulato	O Cortiço	Aluísio Azevedo	1890	Realismo	47
2082	Havia muitos negros e negras.	2	negros	negro	O Cortiço	Aluísio Azevedo	1890	Realismo	6
2082	Havia muitos negros e negras.	4	negras	negro	O Cortiço	Aluísio Azevedo	1890	Realismo	6
2084	A Leonor lá estava, sempre aos pulos, mexendo com um, mexendo com outro, mostrando a dupla fila de dentes brancos e grandes, e levando apalpões rudes de mãos de couro nas suas magras e escorridas nádegas de negrinha virgem	42	negrinha	negro	O Cortiço	Aluísio Azevedo	1890	Realismo	44
2110	— Não fiz nada, não senhor!	6	senhor	senhor	O Cortiço	Aluísio Azevedo	1890	Realismo	8
2116	— Então o senhor anda-me aqui a fazer conquistas, hein?!	3	senhor	senhor	O Cortiço	Aluísio Azevedo	1890	Realismo	13
2190	— Ponha-nos então pra cá o homem! exigiu a mulata velha.	10	mulata	mulato	O Cortiço	Aluísio Azevedo	1890	Realismo	13
2208	se o senhor ainda não me fez as contas?!	2	senhor	senhor	O Cortiço	Aluísio Azevedo	1890	Realismo	11
2259	Silenciosamente risonho, com os olhos úmidos, patenteada em todo o seu carão mulato, de bigode que parecia postiço, um ar condolente e estúpido de um profundo reconhecimento por aquela fortuna, que Deus lhe dera à filha, enviando-lhe dos céus o ideal das madrinhas.	14	mulato	mulato	O Cortiço	Aluísio Azevedo	1890	Realismo	50
2266	Piedade declarou que a roupa branca da madama era rica nem como a da Nossa Senhora da Penha.	5	branca	branco	O Cortiço	Aluísio Azevedo	1890	Realismo	19
2272	""" — Não sei, filha! pregava depois a mulata, no pátio, a uma companheira; seja assim ou assado, a verdade é que ela passa muito bem de boca e nada lhe falta: sua boa casa; seu bom carro para passear à tarde; teatro toda a noite; bailes quando quer e, aos domingos, corridas, regatas, pagodes fora da cidade e dinheirama grossa para gastar à farta!"	10	mulata	mulato	O Cortiço	Aluísio Azevedo	1890	Realismo	80
2325	De cartola branca.	2	branca	branco	O Cortiço	Aluísio Azevedo	1890	Realismo	4
2373	E, para deixar bem patente as suas preferências, virou o pé do lado e bateu com o tamanco na canela da mulata.	23	mulata	mulato	O Cortiço	Aluísio Azevedo	1890	Realismo	25
2382	Chamaram-se novos criados para aqueles dias.	2	criados	criado	O Cortiço	Aluísio Azevedo	1890	Realismo	7
2386	Henrique, de paletó branco, ajudava o Botelho nos arranjos da casa e, de instante a instante, chegava à janela, para namoriscar Pombinha, que fingia não dar por isso, toda embebida na sua costura, à porta do número 15, numa cadeira de vime, uma perna dobrada sobre a outra, mostrando a meia de seda azul e um sapatinho preto de entrada baixa;	4	branco	branco	O Cortiço	Aluísio Azevedo	1890	Realismo	73
2439	Mas a mulatinha, de um salto, pinchou pela porta e atravessou de uma só carreira o pátio da estalagem, fugindo em desfilada pela rua.	2	mulatinha	mulato	O Cortiço	Aluísio Azevedo	1890	Realismo	28
2474	Sim, senhor!	2	senhor	senhor	O Cortiço	Aluísio Azevedo	1890	Realismo	4
2498	Não obstante, ao lado dele a crioula roncava, de papo para o ar, gorda, estrompada de serviço, tresandando a uma mistura de suor com cebola crua e gordura podre.	7	crioula	crioulo	O Cortiço	Aluísio Azevedo	1890	Realismo	35
2530	O Barão madrugara com a família; todo de branco, com uma gravata de rendas, brilhantes no peito da camisa, chegava de vez em quando a uma das janelas, ao lado da mulher ou da filha, agradecendo para a rua; e limpava a testa com o lenço; acendia charutos, risonho, feliz, resplandecente.	9	branco	branco	O Cortiço	Aluísio Azevedo	1890	Realismo	63
2542	E, caso resolvesse mudar de vida radicalmente, unir-se a uma senhora bem-educada e distinta de maneiras, montar um sobrado como o do Miranda e volver-se titular, estaria apto para o fazer?	12	senhora	senhor	O Cortiço	Aluísio Azevedo	1890	Realismo	36
2546	Com aqueles pés, deformados pelo diabo dos tamancos, criados à solta, sem meias, como calçaria sapatos de baile?	10	criados	criado	O Cortiço	Aluísio Azevedo	1890	Realismo	23
2552	""" E um desgosto negro e profundo assoberbou-lhe o coração, um desejo forte de querer saltar e um medo invencível de cair e quebrar as pernas."	4	negro	negro	O Cortiço	Aluísio Azevedo	1890	Realismo	28
2649	— Tia Marciana! dizia a mulata.	6	mulata	mulato	O Cortiço	Aluísio Azevedo	1890	Realismo	8
2665	os criados iam e vinham, de carreira, da sala de jantar à despensa e à cozinha, carregados de copos em salvas; Herinque, suado e vermelho, aparecia de quando em quando à janela, impaciente por não ver Pombinha, que estava esse dia de passeio com a mãe em casa de Léonie.	1	criados	criado	O Cortiço	Aluísio Azevedo	1890	Realismo	59
2696	tratou aos repelões a Bertoleza e, quando, já as cinco horas, deu com a Marciana, que, uns negros por compaixão haviam arrastado para dentro da venda, disparatou: — Ora bolas!	22	negros	negro	O Cortiço	Aluísio Azevedo	1890	Realismo	38
2714	E cada verso que vinha da sua boca de mulata era um arrulhar choroso de pomba no cio.	9	mulata	mulato	O Cortiço	Aluísio Azevedo	1890	Realismo	19
2721	O mulato não ouviu, mas notou o cochicho e ficou, de má cara, a rondar disfarçadamente o rival.	1	mulato	mulato	O Cortiço	Aluísio Azevedo	1890	Realismo	22
2744	O cavouqueiro afastou-a com um empurrão, sem tirar a vista de cima do mulato.	14	mulato	mulato	O Cortiço	Aluísio Azevedo	1890	Realismo	16
2752	berrou possesso; e ia precipitar-se em cheio sobre o mulato, quando uma cabeçada o atirou no chão.	10	mulato	mulato	O Cortiço	Aluísio Azevedo	1890	Realismo	20
2762	O Bruno, os mascates, os trabalhadores da pedreira, e todos os outros que tentaram segurar o mulato, tinham rolado em torno dele, formando-se uma roda limpa, no meio da qual o terrível capoeira, fora de si, doido, reinava, saltando a um tempo para todos os lados, sem consentir que ninguém se aproximasse.	19	mulato	mulato	O Cortiço	Aluísio Azevedo	1890	Realismo	64
2775	E então o mulato, com o rosto banhado de sangue, refilando as presas e espumando de cólera, erguera o braço direito, onde se viu cintilar a lamina de uma navalha.	3	mulato	mulato	O Cortiço	Aluísio Azevedo	1890	Realismo	35
2822	Jerônimo foi carregado para o quarto, a gemer, nos braços da mulher e da mulata.	16	mulata	mulato	O Cortiço	Aluísio Azevedo	1890	Realismo	18
2940	A mulata, essa não chorava;	1	mulata	mulato	O Cortiço	Aluísio Azevedo	1890	Realismo	7
2968	A crioula só descansou quando, muitas horas adiante, depois de mudar-lhe a roupa, o viu pegar no sono;	1	crioula	crioulo	O Cortiço	Aluísio Azevedo	1890	Realismo	22
2992	Ordenou à criada que não deixasse entrar ninguém, ninguém, nem mesmo o Bebê, e assentou-se ao lado da menina, bem juntinho uma da outra, tomando-lhe as mãos, fazendo-lhe uma infinidade de perguntas, e pedindo-lhe beijos, que saboreava gemendo, de olhos fechados.	2	criada	criado	O Cortiço	Aluísio Azevedo	1890	Realismo	51
3057	Ficarei muito triste se estiveres mal com a tua negrinha!	9	negrinha	negro	O Cortiço	Aluísio Azevedo	1890	Realismo	11
3068	os ouvidos e o pescoço, fazendo se muito humilde, adulando-a, comprometendo-se a ser sua escrava, e obedecer-lhe como um cachorrinho, contanto que aquela tirana não se fosse assim zangada.	17	escrava	escravo	O Cortiço	Aluísio Azevedo	1890	Realismo	35
3127	Ao café apareceu Juju, que a criada levara a passear desde logo depois do almoço, e uma afetação de agrados levantou-se em torno da pequerrucha.	7	criada	criado	O Cortiço	Aluísio Azevedo	1890	Realismo	28
3146	Pungia-lhe na brancura da alma virgem um arrependimento incisivo e negro das torpezas da antevéspera;	10	negro	negro	O Cortiço	Aluísio Azevedo	1890	Realismo	16
3187	O sol, vitorioso, estava a pino e, por entre a copagem negra da mangueira, um dos seus raios descia em fio de ouro sobre o ventre da rapariga, abençoando a nova mulher que se formava para o mundo.	14	negra	negro	O Cortiço	Aluísio Azevedo	1890	Realismo	44
3227	encontrou-o frio e sem uma palavra de ternura para ela, deixando até perceber a sua impaciência para ouvir falar da outra, daquela maldita mulata dos diabos, que, no fim de contas, era a única culpada de tudo aquilo e havia de ser a sua perdição e mais do seu homem!	25	mulata	mulato	O Cortiço	Aluísio Azevedo	1890	Realismo	56
3229	Um negro desgosto comia-a por dentro, como tubérculos de tísica, e tirava-lhe a vontade para tudo que não fosse chorar.	1	negro	negro	O Cortiço	Aluísio Azevedo	1890	Realismo	23
3246	teriam cozinheiro e uma criada que lavasse e engomasse.	4	criada	criado	O Cortiço	Aluísio Azevedo	1890	Realismo	10
3277	Que acho bom que ela deixe a casa da crioula onde come, porque a mulher já se queixou e já disse, a quem quis ouvir, que aquilo lá não era ponto de vadios e mulheres de má vida!	9	crioula	crioulo	O Cortiço	Aluísio Azevedo	1890	Realismo	42
