id	Sentença	Janela	Posição da palavra alvo	Palavra alvo	Classe	Obra	Autor	Ano	Movimento	tamanho janela
5609	Alguns dias depois os noivos e seus pais preparavam-se para voltar a seu lares, quando um agente policial, ou interesseiro procurador se apresentou na casa de Florêncio da Silva, anunciando que se achavam detidos e presos na casa de correção, um pajem, e uma negra crioula que se confessavam escravos, dando o nome de Florêncio, como o de seu senhor.	, e uma negra crioula que se	49	negra	negro	As Vítimas-Algozes	Joaquim Manuel de Macedo	1869	Romantismo	7
5609	Alguns dias depois os noivos e seus pais preparavam-se para voltar a seu lares, quando um agente policial, ou interesseiro procurador se apresentou na casa de Florêncio da Silva, anunciando que se achavam detidos e presos na casa de correção, um pajem, e uma negra crioula que se confessavam escravos, dando o nome de Florêncio, como o de seu senhor.	e uma negra crioula que se confessavam	50	crioula	crioulo	As Vítimas-Algozes	Joaquim Manuel de Macedo	1869	Romantismo	7
5609	Alguns dias depois os noivos e seus pais preparavam-se para voltar a seu lares, quando um agente policial, ou interesseiro procurador se apresentou na casa de Florêncio da Silva, anunciando que se achavam detidos e presos na casa de correção, um pajem, e uma negra crioula que se confessavam escravos, dando o nome de Florêncio, como o de seu senhor.	que se confessavam escravos , dando o	54	escravos	escravo	As Vítimas-Algozes	Joaquim Manuel de Macedo	1869	Romantismo	7
5610	Frederico avançou para o agente policial, e tomando a palavra ao sogro, disse: – Nossos escravos ou não, nós os abandonamos ao seu destino;	: – Nossos escravos ou não ,	18	escravos	escravo	As Vítimas-Algozes	Joaquim Manuel de Macedo	1869	Romantismo	7
5622	Uma vergonha da família em constante martírio, considerando, vendo, e sofrendo diante desses escravos: vendê-los?	sofrendo diante desses escravos : vendê-los ?	16	escravos	escravo	As Vítimas-Algozes	Joaquim Manuel de Macedo	1869	Romantismo	7
5627	Dizeis que com os escravos, e pelo seu trabalho vos enriqueceis: que seja assim;	que com os escravos , e pelo	4	escravos	escravo	As Vítimas-Algozes	Joaquim Manuel de Macedo	1869	Romantismo	7
5630	E depois com esses escravos ao pé de vós, em torno de vós, com esses miseráveis degradados pela condição violentada, engolfados nos vícios mais torpes, materializados, corruptos, apodrecidos na escravidão, pestíferos pelo viver no pantanal da peste e tão vis, tão perigosos postos em contacto convosco, com vossas esposas, com vossas filhas, que podereis esperar desses escravos, do seu contacto obrigado, da sua influência fatal?	depois com esses escravos ao pé de	4	escravos	escravo	As Vítimas-Algozes	Joaquim Manuel de Macedo	1869	Romantismo	7
5630	E depois com esses escravos ao pé de vós, em torno de vós, com esses miseráveis degradados pela condição violentada, engolfados nos vícios mais torpes, materializados, corruptos, apodrecidos na escravidão, pestíferos pelo viver no pantanal da peste e tão vis, tão perigosos postos em contacto convosco, com vossas esposas, com vossas filhas, que podereis esperar desses escravos, do seu contacto obrigado, da sua influência fatal?	podereis esperar desses escravos , do seu	67	escravos	escravo	As Vítimas-Algozes	Joaquim Manuel de Macedo	1869	Romantismo	7
63	De pé, à cabeceira da cama, com os olhos estúpidos, a boca entreaberta, a triste senhora mal podia crer na minha extinção.	, a triste senhora mal podia crer	19	senhora	senhor	Memórias Póstumas de Brás Cubas	Machado de Assis	1880	Romantismo	7
67	E a imaginação dela, como as cegonhas que um ilustre viajante viu desferirem o vôo desde o Ilisso às ribas africanas, sem embargo das ruínas e dos tempos, — a imaginação dessa senhora também voou por sobre os destroços presentes até às ribas de uma África juvenil...	a imaginação dessa senhora também voou por	35	senhora	senhor	Memórias Póstumas de Brás Cubas	Machado de Assis	1880	Romantismo	7
235	Com efeito, abri os olhos e vi que o meu animal galopava numa planície branca de neve, e vários animais grandes e de neve.	galopava numa planície branca de neve ,	15	branca	branco	Memórias Póstumas de Brás Cubas	Machado de Assis	1880	Romantismo	7
348	Mas é sestro antigo da Sandice criar amor às casas alheias, de modo que, apenas senhora de uma, dificilmente lha farão despejar.	que , apenas senhora de uma ,	17	senhora	senhor	Memórias Póstumas de Brás Cubas	Machado de Assis	1880	Romantismo	7
354	— Não, senhora, replicou a Razão, estou cansada de lhe ceder sótãos, cansada e experimentada, o que você quer é passar mansamente do sótão à sala de jantar, daí à de visitas e ao resto.	— Não , senhora , replicou a	3	senhora	senhor	Memórias Póstumas de Brás Cubas	Machado de Assis	1880	Romantismo	7
411	Por exemplo, um dia quebrei a cabeça de uma escrava, porque me negara uma colher do doce de coco que estava fazendo, e, não contente com o malefício, deitei um punhado de cinza ao tacho, e, não satisfeito da travessura, fui dizer à minha mãe que a escrava é que estragara o doce “por pirraça”;	cabeça de uma escrava , porque me	10	escrava	escravo	Memórias Póstumas de Brás Cubas	Machado de Assis	1880	Romantismo	7
411	Por exemplo, um dia quebrei a cabeça de uma escrava, porque me negara uma colher do doce de coco que estava fazendo, e, não contente com o malefício, deitei um punhado de cinza ao tacho, e, não satisfeito da travessura, fui dizer à minha mãe que a escrava é que estragara o doce “por pirraça”;	mãe que a escrava é que estragara	55	escrava	escravo	Memórias Póstumas de Brás Cubas	Machado de Assis	1880	Romantismo	7
427	Minha mãe era uma senhora fraca, de pouco cérebro e muito coração, assaz crédula, sinceramente piedosa, — caseira, apesar de bonita, e modesta, apesar de abastada; temente às trovoadas e ao marido.	mãe era uma senhora fraca , de	4	senhora	senhor	Memórias Póstumas de Brás Cubas	Machado de Assis	1880	Romantismo	7
439	Em casa, quando lá ia passar alguns dias, não poucas vezes me aconteceu achá-lo, no fundo da chácara, no lavadouro, a palestrar com as escravas que batiam roupa;	palestrar com as escravas que batiam roupa	29	escravas	escravo	Memórias Póstumas de Brás Cubas	Machado de Assis	1880	Romantismo	7
482	Lembra-me, como se fosse ontem, lembra-me de o ver erguer-se, com a sua longa cabeleira de rabicho, casaca de seda, uma esmeralda no dedo, pedir a meu tio padre que lhe repetisse o mote, e, repetido o mote, cravar os olhos na testa de uma senhora, depois tossir, alçar a mão direita, toda fechada, menos o dedo índice, que apontava para o teto; e, assim posto e composto, devolver o mote glosado.	testa de uma senhora , depois tossir	54	senhora	senhor	Memórias Póstumas de Brás Cubas	Machado de Assis	1880	Romantismo	7
493	Era o que me dizia, há dias, a senhora Duquesa de Cadaval...	dias , a senhora Duquesa de Cadaval	10	senhora	senhor	Memórias Póstumas de Brás Cubas	Machado de Assis	1880	Romantismo	7
505	Um sujeito, ao pé de mim, dava a outro notícia recente dos negros novos, que estavam a vir, segundo cartas que recebera de Loanda, uma carta em que o sobrinho lhe dizia ter já negociado cerca de quarenta cabeças, e outra carta em que...	notícia recente dos negros novos , que	14	negros	negro	Memórias Póstumas de Brás Cubas	Machado de Assis	1880	Romantismo	7
507	O que afiançava é que podíamos contar, só nessa viagem, uns cento e vinte negros, pelo menos.	cento e vinte negros , pelo menos	16	negros	negro	Memórias Póstumas de Brás Cubas	Machado de Assis	1880	Romantismo	7
525	Meu pai, que seria capaz de me dar o sol, se eu lho exigisse, chamou um escravo para me servir o doce;	, chamou um escravo para me servir	19	escravo	escravo	Memórias Póstumas de Brás Cubas	Machado de Assis	1880	Romantismo	7
527	A tia Emerenciana arrancara-me da cadeira e entregara-me a uma escrava, não obstante os meus gritos e repelões.	entregara-me a uma escrava , não obstante	10	escrava	escravo	Memórias Póstumas de Brás Cubas	Machado de Assis	1880	Romantismo	7
536	— Estou muito zangada com o senhor, dizia ela.	zangada com o senhor , dizia ela	6	senhor	senhor	Memórias Póstumas de Brás Cubas	Machado de Assis	1880	Romantismo	7
571	Vejo-te ainda agora entrar na sala, com as tuas chinelas de couro branco, capote, lenço na mão, calva à mostra, barba rapada;	chinelas de couro branco , capote ,	13	branco	branco	Memórias Póstumas de Brás Cubas	Machado de Assis	1880	Romantismo	7
719	E como eu fizesse um gesto de espanto: — Gatuno, sim senhor; não é outra coisa um filho que me faz isto...	Gatuno , sim senhor ; não é	13	senhor	senhor	Memórias Póstumas de Brás Cubas	Machado de Assis	1880	Romantismo	7
960	dava-lhe conselhos, dizia-lhe que tomasse juízo, que o “senhor doutor” podia castigá-lo;	que o “ senhor doutor ” podia	11	senhor	senhor	Memórias Póstumas de Brás Cubas	Machado de Assis	1880	Romantismo	7
986	“Meu triste filho, nunca mais te verei”, soluçava a pobre senhora apertando-me ao peito.	soluçava a pobre senhora apertando-me ao peito	14	senhora	senhor	Memórias Póstumas de Brás Cubas	Machado de Assis	1880	Romantismo	7
1164	Mas então era a mesma senhora que alguns anos depois?	era a mesma senhora que alguns anos	5	senhora	senhor	Memórias Póstumas de Brás Cubas	Machado de Assis	1880	Romantismo	7
1165	A mesma; era justamente a senhora, que em 1869 devia assistir aos meus últimos dias, e que antes, muito antes, teve larga parte nas minhas mais íntimas sensações.	era justamente a senhora , que em	6	senhora	senhor	Memórias Póstumas de Brás Cubas	Machado de Assis	1880	Romantismo	7
1187	— Sim, senhor; é o nome da noiva.	— Sim , senhor ; é o	3	senhor	senhor	Memórias Póstumas de Brás Cubas	Machado de Assis	1880	Romantismo	7
1286	No dia seguinte, como eu estivesse a preparar-me para descer, entrou no meu quarto uma borboleta, tão negra como a outra, e muito maior do que ela.	borboleta , tão negra como a outra	20	negra	negro	Memórias Póstumas de Brás Cubas	Machado de Assis	1880	Romantismo	7
1306	Veio por ali fora, modesta e negra, espairecendo as suas borboletices, sob a vasta cúpula de um céu azul, que é sempre azul, para todas as asas.	, modesta e negra , espairecendo as	7	negra	negro	Memórias Póstumas de Brás Cubas	Machado de Assis	1880	Romantismo	7
1337	Um simples vestido branco, de cassa, sem enfeites, tendo ao colo, em vez de broche, um botão de madrepérola, e outro botão nos punhos, fechando as mangas, e nem sombra de pulseira.	Um simples vestido branco , de cassa	3	branco	branco	Memórias Póstumas de Brás Cubas	Machado de Assis	1880	Romantismo	7
1339	Idéias claras, maneiras chãs, certa graça natural, um ar de senhora, e não sei se alguma outra coisa;	um ar de senhora , e não	13	senhora	senhor	Memórias Póstumas de Brás Cubas	Machado de Assis	1880	Romantismo	7
1345	— Não, senhor, sou coxa de nascença.	— Não , senhor , sou coxa	3	senhor	senhor	Memórias Póstumas de Brás Cubas	Machado de Assis	1880	Romantismo	7
1456	E logo me apresentou à mulher, — uma estimável senhora, — e à filha, que não desmentiu em nada o panegírico de meu pai.	— uma estimável senhora , — e	10	senhora	senhor	Memórias Póstumas de Brás Cubas	Machado de Assis	1880	Romantismo	7
1535	Assim... Não imagina o que ela é lá em casa; fala na senhora a todos os instantes, e aqui parece uma pamonha.	; fala na senhora a todos os	14	senhora	senhor	Memórias Póstumas de Brás Cubas	Machado de Assis	1880	Romantismo	7
1544	— É um namoro, uma paixão, como a senhora não imagina...	, como a senhora não imagina ...	10	senhora	senhor	Memórias Póstumas de Brás Cubas	Machado de Assis	1880	Romantismo	7
1600	era a pele fina e branca do costume.	pele fina e branca do costume .	5	branca	branco	Memórias Póstumas de Brás Cubas	Machado de Assis	1880	Romantismo	7
1769	A explicação do Doutor Pangloss é que o nariz foi criado para uso dos óculos, — e tal explicação confesso que até certo tempo me pareceu definitiva;	o nariz foi criado para uso dos	10	criado	criado	Memórias Póstumas de Brás Cubas	Machado de Assis	1880	Romantismo	7
1807	Mas noutro baile, dado daí a um mês, em casa de uma senhora, que ornara os salões do primeiro reinado, e não desornava então os do segundo, a aproximação foi maior e mais longa, porque conversamos e valsamos.	casa de uma senhora , que ornara	14	senhora	senhor	Memórias Póstumas de Brás Cubas	Machado de Assis	1880	Romantismo	7
1819	Fui; Virgília recebeu-me com esta graciosa palavra: — O senhor hoje há de valsar comigo.	: — O senhor hoje há de	11	senhor	senhor	Memórias Póstumas de Brás Cubas	Machado de Assis	1880	Romantismo	7
1979	CAPÍTULO LVII / DESTINO Sim, senhor, amávamos.	DESTINO Sim , senhor , amávamos .	6	senhor	senhor	Memórias Póstumas de Brás Cubas	Machado de Assis	1880	Romantismo	7
2029	Após alguns instantes, ergueu-se e estendeu-me a mão: — O senhor há de rir-se de mim, disse ele; mas desculpe aquele desabafo;	: — O senhor há de rir-se	12	senhor	senhor	Memórias Póstumas de Brás Cubas	Machado de Assis	1880	Romantismo	7
2066	Não podia acabar de crer que essa figura esquálida, essa barba pintada de branco, esse maltrapilho avelhentado, que toda essa ruína fosse o Quincas Borba.	barba pintada de branco , esse maltrapilho	14	branco	branco	Memórias Póstumas de Brás Cubas	Machado de Assis	1880	Romantismo	7
2071	— Não é preciso contar-lhe nada, disse ele enfim; o senhor adivinha tudo.	enfim ; o senhor adivinha tudo .	12	senhor	senhor	Memórias Póstumas de Brás Cubas	Machado de Assis	1880	Romantismo	7
2330	— Se a senhora está assim com dor de cabeça, disse eu, parece que o melhor é não receber.	— Se a senhora está assim com	3	senhora	senhor	Memórias Póstumas de Brás Cubas	Machado de Assis	1880	Romantismo	7
2338	Onde se mete o senhor que não aparece em parte nenhuma?	se mete o senhor que não aparece	4	senhor	senhor	Memórias Póstumas de Brás Cubas	Machado de Assis	1880	Romantismo	7
2348	Mas por que é que o senhor não foi ontem ao teatro?	é que o senhor não foi ontem	6	senhor	senhor	Memórias Póstumas de Brás Cubas	Machado de Assis	1880	Romantismo	7
2352	Pois, meu amigo, apresse-se, porque o senhor deve estar com quarenta anos... ou perto disso.	, porque o senhor deve estar com	9	senhor	senhor	Memórias Póstumas de Brás Cubas	Machado de Assis	1880	Romantismo	7
2422	— “Não, perdão, meu senhor; meu senhor, perdão!”	perdão , meu senhor ; meu senhor	7	senhor	senhor	Memórias Póstumas de Brás Cubas	Machado de Assis	1880	Romantismo	7
